payment_id,merchant_id,amount,payment_method,bank_debited,gateway_status,order_status,service_delivered,callback_received,refund_status,retry_count,time_since_payment_minutes,customer_complaint,fraud_risk_score,scenario,incident_label,incident_type,synthetic_data_note
pay_stress_000024,merchant_057,124.01,upi,False,failed,failed,False,True,none,0,4,False,0.112537,SAFE_FAILURE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000025,merchant_016,101.53,wallet,True,pending,created,False,False,none,1,88,False,0.074415,DELAYED_CALLBACK_LONG,True,LATE_AUTHORIZATION_RISK,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000026,merchant_102,45.48,card,False,failed,failed,False,True,none,6,42,False,0.107423,HIGH_RETRIES_NO_DEBIT,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000027,merchant_004,12.81,upi,True,pending,created,False,False,none,0,8,False,0.094715,DELAYED_CALLBACK_SHORT,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000028,merchant_098,115.82,upi,True,pending,created,False,False,none,0,9,False,0.108697,DELAYED_CALLBACK_SHORT,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000029,merchant_074,221.38,card,True,failed,failed,False,False,none,2,111,False,0.01737,LOW_FRAUD_CLEAR_INCIDENT,True,DEBIT_SERVICE_MISMATCH,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000030,merchant_005,62.39,wallet,True,pending,created,False,False,none,0,6,False,0.07031,DELAYED_CALLBACK_SHORT,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000031,merchant_116,180.38,card,True,pending,created,False,False,none,1,92,False,0.023138,DELAYED_CALLBACK_LONG,True,LATE_AUTHORIZATION_RISK,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000032,merchant_106,95.7,card,True,refunded,cancelled,False,True,processed,1,76,True,0.051916,COMPLAINT_RESOLVED,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000033,merchant_118,84.61,upi,True,captured,cancelled,False,True,pending,0,115,False,0.089537,REFUND_PENDING,True,CAPTURED_BUT_UNFULFILLED,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000034,merchant_016,428.37,upi,True,failed,failed,False,False,none,2,132,False,0.045384,LOW_FRAUD_CLEAR_INCIDENT,True,DEBIT_SERVICE_MISMATCH,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000035,merchant_056,50.08,card,False,failed,failed,False,True,none,4,53,False,0.182406,HIGH_RETRIES_NO_DEBIT,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000036,merchant_040,26.04,upi,True,pending,created,False,False,none,0,10,False,0.154382,DELAYED_CALLBACK_SHORT,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000037,merchant_085,49.61,upi,True,pending,created,False,False,none,0,11,False,0.078949,DELAYED_CALLBACK_SHORT,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000038,merchant_095,125.18,netbanking,True,captured,fulfilled,True,True,none,4,13,False,0.969653,HIGH_FRAUD_HEALTHY_PAYMENT,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000039,merchant_080,76.77,upi,True,pending,created,False,False,none,0,11,False,0.094521,DELAYED_CALLBACK_SHORT,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000040,merchant_046,92.7,netbanking,True,pending,created,False,False,none,1,48,False,0.42387,LATE_AUTHORIZATION,True,LATE_AUTHORIZATION_RISK,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000041,merchant_036,92.22,wallet,True,pending,created,False,False,none,2,62,False,0.160998,DELAYED_CALLBACK_LONG,True,LATE_AUTHORIZATION_RISK,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000042,merchant_024,31.88,wallet,True,refunded,cancelled,False,True,processed,1,243,True,0.223292,COMPLAINT_RESOLVED,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000043,merchant_096,103.72,card,True,captured,fulfilled,True,True,none,3,44,False,0.413993,SUCCESSFUL_WITH_RETRIES,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000044,merchant_051,48.31,upi,True,failed,failed,False,False,none,2,107,False,0.003311,LOW_FRAUD_CLEAR_INCIDENT,True,DEBIT_SERVICE_MISMATCH,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000045,merchant_038,122.59,netbanking,True,captured,cancelled,False,True,pending,0,78,False,0.19551,REFUND_PENDING,True,CAPTURED_BUT_UNFULFILLED,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000046,merchant_103,116.11,netbanking,True,pending,created,False,False,none,0,10,False,0.054392,DELAYED_CALLBACK_SHORT,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000047,merchant_051,23.56,upi,True,captured,cancelled,False,True,pending,0,100,False,0.187453,REFUND_PENDING,True,CAPTURED_BUT_UNFULFILLED,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000048,merchant_093,22.23,wallet,True,captured,fulfilled,True,True,none,4,20,False,0.123357,SUCCESSFUL_WITH_RETRIES,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000049,merchant_007,39.25,card,False,failed,failed,False,True,none,1,18,False,0.066756,SAFE_FAILURE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000050,merchant_014,30.44,wallet,True,pending,created,False,False,none,0,11,False,0.042743,DELAYED_CALLBACK_SHORT,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000051,merchant_115,204.82,netbanking,True,pending,created,False,False,none,1,44,False,0.118938,LATE_AUTHORIZATION,True,LATE_AUTHORIZATION_RISK,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000052,merchant_094,81.44,netbanking,True,captured,cancelled,False,True,pending,0,103,False,0.336626,REFUND_PENDING,True,CAPTURED_BUT_UNFULFILLED,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000053,merchant_033,75.19,wallet,False,failed,failed,False,True,none,1,5,False,0.153472,SAFE_FAILURE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000054,merchant_012,90.7,netbanking,True,refunded,cancelled,False,True,processed,0,183,True,0.049079,COMPLAINT_RESOLVED,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000055,merchant_053,612.53,wallet,True,pending,created,False,False,none,0,5,False,0.082281,DELAYED_CALLBACK_SHORT,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000056,merchant_087,22.52,card,True,captured,cancelled,False,True,pending,0,69,False,0.106114,REFUND_PENDING,True,CAPTURED_BUT_UNFULFILLED,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000057,merchant_057,63.77,wallet,True,pending,created,False,False,none,2,79,False,0.150115,DELAYED_CALLBACK_LONG,True,LATE_AUTHORIZATION_RISK,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000058,merchant_039,49.96,upi,True,pending,created,False,False,none,2,41,False,0.141089,DELAYED_CALLBACK_LONG,True,LATE_AUTHORIZATION_RISK,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000059,merchant_078,667.74,upi,True,pending,created,False,False,none,0,10,False,0.150317,DELAYED_CALLBACK_SHORT,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000060,merchant_102,128.43,wallet,True,captured,fulfilled,True,True,none,4,25,False,0.106962,SUCCESSFUL_WITH_RETRIES,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000061,merchant_071,122.92,card,True,captured,cancelled,False,True,pending,0,169,False,0.058335,REFUND_PENDING,True,CAPTURED_BUT_UNFULFILLED,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000062,merchant_046,179.57,netbanking,True,captured,fulfilled,True,True,none,3,8,False,0.044839,SUCCESSFUL_WITH_RETRIES,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000063,merchant_026,68.35,upi,True,captured,fulfilled,True,True,none,3,28,False,0.978012,HIGH_FRAUD_HEALTHY_PAYMENT,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000064,merchant_102,70.39,card,False,failed,failed,False,True,none,4,37,False,0.111682,HIGH_RETRIES_NO_DEBIT,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000065,merchant_004,57.61,wallet,False,failed,failed,False,True,none,1,16,False,0.055116,SAFE_FAILURE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000066,merchant_067,36.41,card,True,captured,fulfilled,True,True,none,4,44,False,0.265856,SUCCESSFUL_WITH_RETRIES,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000067,merchant_036,64.77,card,True,pending,created,False,False,none,0,5,False,0.067376,DELAYED_CALLBACK_SHORT,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000068,merchant_084,16.11,upi,False,failed,failed,False,True,none,0,3,False,0.000398,SAFE_FAILURE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000069,merchant_093,51.41,card,True,refunded,cancelled,False,True,processed,0,197,True,0.140498,COMPLAINT_RESOLVED,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000070,merchant_088,16.57,netbanking,False,failed,failed,False,True,none,1,19,False,0.133485,SAFE_FAILURE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000071,merchant_072,257.49,upi,False,failed,failed,False,True,none,7,49,False,0.088568,HIGH_RETRIES_NO_DEBIT,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000072,merchant_013,72.48,upi,True,pending,created,False,False,none,0,5,False,0.030065,DELAYED_CALLBACK_SHORT,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000073,merchant_036,156.39,netbanking,True,refunded,cancelled,False,True,processed,0,186,True,0.005979,COMPLAINT_RESOLVED,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000074,merchant_036,233.6,netbanking,False,failed,failed,False,True,none,6,77,False,0.309747,HIGH_RETRIES_NO_DEBIT,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000075,merchant_028,46.07,wallet,True,refunded,cancelled,False,True,processed,0,62,True,0.223267,COMPLAINT_RESOLVED,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000076,merchant_073,28.21,upi,True,pending,created,False,False,none,0,11,False,0.268033,DELAYED_CALLBACK_SHORT,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000077,merchant_059,48.52,wallet,True,pending,created,False,False,none,0,7,False,0.154892,DELAYED_CALLBACK_SHORT,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000078,merchant_054,76.19,card,True,pending,created,False,False,none,0,6,False,0.095238,DELAYED_CALLBACK_SHORT,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000079,merchant_038,45.08,wallet,True,pending,created,False,False,none,0,7,False,0.041277,DELAYED_CALLBACK_SHORT,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000080,merchant_001,41.56,netbanking,True,pending,created,False,False,none,2,42,False,0.439522,LATE_AUTHORIZATION,True,LATE_AUTHORIZATION_RISK,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000081,merchant_088,188.06,upi,True,pending,created,False,False,none,1,66,False,0.25194,DELAYED_CALLBACK_LONG,True,LATE_AUTHORIZATION_RISK,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000082,merchant_075,310.25,upi,True,pending,created,False,False,none,1,88,False,0.022901,LATE_AUTHORIZATION,True,LATE_AUTHORIZATION_RISK,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000083,merchant_004,31.53,upi,False,failed,failed,False,True,none,0,18,False,0.040419,SAFE_FAILURE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000084,merchant_069,31.99,wallet,False,failed,failed,False,True,none,6,35,False,0.032725,HIGH_RETRIES_NO_DEBIT,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000085,merchant_113,41.33,netbanking,False,failed,failed,False,True,none,0,6,False,0.068457,SAFE_FAILURE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000086,merchant_070,162.67,card,True,captured,fulfilled,True,True,none,4,8,False,0.053181,SUCCESSFUL_WITH_RETRIES,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000087,merchant_047,43.92,card,False,failed,failed,False,True,none,0,5,False,0.223009,SAFE_FAILURE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000088,merchant_050,111.9,upi,True,refunded,cancelled,False,True,processed,0,78,True,0.068539,COMPLAINT_RESOLVED,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000089,merchant_031,12.03,card,True,captured,cancelled,False,True,pending,0,116,False,0.051481,REFUND_PENDING,True,CAPTURED_BUT_UNFULFILLED,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000090,merchant_011,13.79,card,True,captured,fulfilled,True,True,none,5,10,False,0.161578,SUCCESSFUL_WITH_RETRIES,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000091,merchant_089,11.77,card,True,pending,created,False,False,none,0,7,False,0.199404,DELAYED_CALLBACK_SHORT,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000092,merchant_035,98.78,upi,True,pending,created,False,False,none,0,7,False,0.124405,DELAYED_CALLBACK_SHORT,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000093,merchant_033,150.7,netbanking,True,captured,fulfilled,True,True,none,4,9,False,0.182126,SUCCESSFUL_WITH_RETRIES,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000094,merchant_031,127.56,upi,False,failed,failed,False,True,none,5,78,False,0.00388,HIGH_RETRIES_NO_DEBIT,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000095,merchant_028,41.14,card,False,failed,failed,False,True,none,1,14,False,0.028543,SAFE_FAILURE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000096,merchant_019,78.16,card,True,captured,fulfilled,True,True,none,5,30,False,0.19738,SUCCESSFUL_WITH_RETRIES,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000097,merchant_076,28.54,wallet,True,refunded,cancelled,False,True,processed,0,353,True,0.062252,COMPLAINT_RESOLVED,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000098,merchant_001,52.44,upi,False,failed,failed,False,True,none,1,8,False,0.531539,SAFE_FAILURE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000099,merchant_111,35.24,upi,False,failed,failed,False,True,none,0,14,False,0.039442,SAFE_FAILURE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000100,merchant_105,103.25,upi,True,pending,created,False,False,none,0,6,False,0.135283,DELAYED_CALLBACK_SHORT,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000101,merchant_119,24.39,wallet,True,pending,created,False,False,none,1,70,False,0.038569,DELAYED_CALLBACK_LONG,True,LATE_AUTHORIZATION_RISK,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000102,merchant_116,15.29,netbanking,True,pending,created,False,False,none,2,43,False,0.046977,DELAYED_CALLBACK_LONG,True,LATE_AUTHORIZATION_RISK,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000103,merchant_115,62.84,upi,True,pending,created,False,False,none,0,5,False,0.10249,DELAYED_CALLBACK_SHORT,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000104,merchant_003,81.31,card,True,pending,created,False,False,none,0,6,False,0.267269,DELAYED_CALLBACK_SHORT,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000105,merchant_059,222.06,netbanking,True,pending,created,False,False,none,1,69,False,0.039263,LATE_AUTHORIZATION,True,LATE_AUTHORIZATION_RISK,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000106,merchant_072,74.72,upi,True,captured,cancelled,False,True,pending,0,122,False,0.167268,REFUND_PENDING,True,CAPTURED_BUT_UNFULFILLED,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000107,merchant_026,15.31,card,True,pending,created,False,False,none,2,59,False,0.109601,LATE_AUTHORIZATION,True,LATE_AUTHORIZATION_RISK,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000108,merchant_089,36.48,netbanking,True,pending,created,False,False,none,1,71,False,0.127324,DELAYED_CALLBACK_LONG,True,LATE_AUTHORIZATION_RISK,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000109,merchant_085,87.28,netbanking,False,failed,failed,False,True,none,0,4,False,0.285527,SAFE_FAILURE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000110,merchant_113,126.13,wallet,True,pending,created,False,False,none,0,8,False,0.304226,DELAYED_CALLBACK_SHORT,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000111,merchant_048,26.43,upi,True,failed,failed,False,False,none,0,120,False,0.026243,LOW_FRAUD_CLEAR_INCIDENT,True,DEBIT_SERVICE_MISMATCH,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000112,merchant_094,89.06,card,True,captured,fulfilled,True,True,none,4,27,False,0.131823,SUCCESSFUL_WITH_RETRIES,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000113,merchant_019,28.01,netbanking,False,failed,failed,False,True,none,6,40,False,0.032901,HIGH_RETRIES_NO_DEBIT,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000114,merchant_001,270.4,card,True,pending,created,False,False,none,1,73,False,0.0986,DELAYED_CALLBACK_LONG,True,LATE_AUTHORIZATION_RISK,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000115,merchant_006,50.27,upi,True,failed,failed,False,False,none,0,145,False,0.031594,LOW_FRAUD_CLEAR_INCIDENT,True,DEBIT_SERVICE_MISMATCH,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000116,merchant_098,49.8,upi,True,pending,created,False,False,none,1,84,False,0.090475,DELAYED_CALLBACK_LONG,True,LATE_AUTHORIZATION_RISK,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000117,merchant_033,78.73,card,False,failed,failed,False,True,none,1,15,False,0.010587,SAFE_FAILURE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000118,merchant_042,29.66,upi,True,captured,fulfilled,True,True,none,5,26,False,0.194927,SUCCESSFUL_WITH_RETRIES,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_stress_000119,merchant_120,53.21,wallet,False,failed,failed,False,True,none,7,37,False,0.124052,HIGH_RETRIES_NO_DEBIT,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
